1529136480,6450.31,6450.32,6450.32,6450.31,1.77861
1529136540,6436.27,6450.32,6450.31,6443.2,14.53355748
1529136600,6436.83,6436.84,6436.84,6436.84,4.86176
1529136660,6436.84,6440.51,6436.84,6440.5,1.95622999
1529136720,6440.5,6440.5,6440.5,6440.5,0.19811
1529136780,6440.51,6440.51,6440.51,6440.51,1.11130337
1529136840,6440.5,6440.51,6440.51,6440.51,0.10041
1529136900,6440.5,6440.51,6440.5,6440.5,0.36588
1529136960,6440.5,6440.51,6440.51,6440.5,0.42973
1529137020,6440.5,6440.51,6440.5,6440.51,0.35082999
1529137080,6440.5,6445.31,6440.5,6445.3,0.22420919
1529137140,6445.29,6445.3,6445.29,6445.3,0.3569723
1529137200,6445.29,6448,6445.3,6447.61,0.39923463
1529137260,6448.15,6451.2,6449.94,6448.96,0.20671
1529137320,6448.95,6448.96,6448.95,6448.95,0.70993584
1529137380,6448.95,6448.96,6448.95,6448.95,0.78713874
1529137440,6448.96,6454.19,6448.96,6454.19,0.09662
1529137500,6454.18,6454.19,6454.19,6454.19,0.28987
1529137560,6454.18,6454.19,6454.18,6454.19,0.1305
1529137620,6454.18,6454.19,6454.18,6454.19,0.56086518
1529137680,6454.18,6454.19,6454.19,6454.19,0.13775666
1529137740,6454.18,6454.19,6454.19,6454.18,1.14690578
1529137800,6454.18,6454.19,6454.19,6454.19,2.33740569
1529137860,6454.18,6454.19,6454.19,6454.18,0.0664
1529137920,6454.18,6454.18,6454.18,6454.18,0.47155156
1529137980,6454.18,6454.19,6454.19,6454.18,0.70975
1529138040,6454.19,6454.19,6454.19,6454.19,0.02148
1529138100,6454.18,6454.19,6454.19,6454.18,1.78946999
1529138160,6454.18,6454.19,6454.19,6454.18,0.13251871
1529138220,6454.18,6454.19,6454.18,6454.19,0.81445999
1529138280,6454.15,6454.18,6454.18,6454.15,1.0425
1529138340,6454.15,6454.16,6454.16,6454.16,0.55908015
1529138400,6454.15,6454.16,6454.16,6454.15,0.55312999
1529138460,6454.15,6454.16,6454.15,6454.16,0.11317109
1529138520,6454.15,6454.16,6454.15,6454.16,0.14791999
1529138580,6454.15,6454.16,6454.16,6454.15,0.06716
1529138640,6454.15,6454.16,6454.16,6454.16,1.05933
1529138700,6454.15,6454.16,6454.16,6454.16,7.05127
1529138760,6454.15,6454.15,6454.15,6454.15,0.03569
1529138820,6454.15,6454.16,6454.15,6454.16,0.29939338
1529138880,6453,6454.15,6454.15,6453.01,7.10241
1529138940,6453,6453.01,6453.01,6453.01,0.13361
1529139000,6453,6453.01,6453.01,6453.01,1.11878999
1529139060,6453,6453.01,6453.01,6453,0.1429
1529139120,6453,6453.01,6453.01,6453.01,0.24512
1529139180,6453,6453.01,6453.01,6453,0.88318
1529139240,6453,6453.01,6453,6453,0.11806095
1529139300,6453,6453.01,6453.01,6453,0.21246
1529139360,6453,6453.01,6453.01,6453,0.00602
1529139420,6453,6453.01,6453,6453,0.194729
1529139480,6453,6453.01,6453.01,6453,0.27193
1529139540,6453,6453.01,6453,6453,0.67687999
1529139600,6453,6453.01,6453,6453,1.39911
1529139660,6453,6454.5,6453,6454.5,0.27951
1529139720,6454.49,6458,6454.49,6458,1.38821323
1529139780,6457.99,6458,6457.99,6457.99,0.54996207
1529139840,6457.1,6458,6458,6457.1,7.38747895
1529139900,6457.1,6457.11,6457.11,6457.1,0.09607782
1529139960,6457.1,6457.11,6457.1,6457.11,0.04772
1529140020,6457.11,6457.2,6457.11,6457.2,0.14660999
1529140080,6457.11,6457.19,6457.19,6457.11,0.01582
1529140140,6457.11,6457.12,6457.11,6457.12,0.45491404
1529140200,6457.11,6457.12,6457.11,6457.12,0.2186
1529140260,6453,6457.11,6457.11,6455.37,7.13853
1529140320,6455.37,6458.04,6455.37,6455.68,0.31685
1529140380,6455.67,6458.54,6455.67,6458.53,0.14893
1529140440,6458.54,6460.14,6458.54,6460.14,0.19113
1529140500,6460.13,6460.14,6460.13,6460.13,0.02459
1529140560,6460.14,6462.86,6460.14,6462.86,1.37236895
1529140620,6462.85,6462.86,6462.86,6462.85,0.03023
1529140680,6462.85,6462.85,6462.85,6462.85,0.15954
1529140740,6450.67,6462.85,6462.85,6460.36,10.36491
1529140800,6460.37,6463.21,6460.37,6463.21,6.90787
1529140860,6463.2,6463.21,6463.21,6463.2,0.33408999
1529140920,6463.2,6463.21,6463.2,6463.21,0.05243
1529140980,6463.2,6463.21,6463.2,6463.2,0.12916
1529141040,6463.21,6463.21,6463.21,6463.21,0.0993
1529141100,6463.2,6463.21,6463.2,6463.2,0.73714
1529141160,6463.2,6463.21,6463.2,6463.2,0.228
1529141220,6463.2,6463.21,6463.2,6463.21,0.30271
1529141280,6463.2,6464,6463.21,6464,3.17550999
1529141340,6463.99,6464,6464,6464,1.59681
1529141400,6463.99,6464,6464,6463.99,0.09234
